addr_street,bathrooms,bedrooms,lat,lng,parking_space,price,property_id,property_type,year,Shopping_center_id,Distance_to_sc,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket,Train_station_id,Distance_to_train_station,suburb,travel_min_to_CBD,Transfer_flag
63 Bridgewater Road,2.0,3.0,-37.604611,144.929334,2.0,5520000.0,27482.0,house,2011.0,SC_110,1172,hospital_104,5190,S_005,1112,40221,1272,CRAIGIEBURN,0,1
55 Clingin Street,1.0,3.0,-37.728807,145.031474,1.0,5950000.0,35201.0,house,2011.0,SC_047,1089,hospital_025,1672,S_225,496,20011,2527,RESERVOIR,29,0
4 Ascot Street,1.0,3.0,-37.867011,144.763979,2.0,4680000.0,9062.0,house,2011.0,SC_092,4237,hospital_073,7492,S_007,1857,19924,282,LAVERTON,30,0
21 Mary Street,1.0,3.0,-37.80632019,145.0378571,1.0,14400000.0,48104.0,house,2009.0,SC_083,1587,hospital_064,956,S_039,613,19904,1690,KEW,20,0
4/30 Mt Pleasant Road,1.0,2.0,-37.82332,145.177794,1.0,4125000.0,58965.0,house,2011.0,SC_088,471,hospital_010,2026,S_202,153,19899,395,NUNAWADING,37,0
71A Blackwood Street,1.0,2.0,-37.818577,144.887884,1.0,5368000.0,3833.0,house,2013.0,SC_043,3616,hospital_056,2836,S_201,2175,19996,352,YARRAVILLE,15,0
43 Omar Street,1.0,3.0,-37.778435,144.8706,3.0,10980000.0,2282.0,house,2016.0,SC_052,1478,hospital_056,2135,S_131,1380,20022,2413,MAIDSTONE,21,0
520 Barry Road,1.0,3.0,-37.664479,144.930717,2.0,4080000.0,19467.0,house,2015.0,SC_072,1701,hospital_104,1782,S_153,1712,44817,564,COOLAROO,0,1
69 Wallace Street,1.0,2.0,-37.742502,144.991381,0.0,6600000.0,33097.0,house,2014.0,SC_103,985,hospital_144,2322,S_084,1172,20013,844,PRESTON,25,0
24 Williams Street,1.0,2.0,-37.979775,145.068445,1.0,4959000.0,92156.0,house,2013.0,SC_003,2049,hospital_133,234,S_011,564,19865,370,MENTONE,38,0
44 Raynes Park Road,2.0,3.0,-37.937172,145.017359,2.0,18150000.0,87749.0,house,2012.0,SC_046,1860,hospital_036,1333,S_214,1008,19949,1397,HAMPTON,26,0
112 Edgevale Road,2.0,4.0,-37.811513,145.043401,1.0,22400000.0,47774.0,house,2013.0,SC_083,1210,hospital_064,533,S_208,1171,19903,1230,KEW,22,0
63 Jones Road,1.0,3.0,-37.977824,145.201433,1.0,8024000.0,81439.0,house,2015.0,SC_112,1579,hospital_033,1317,S_183,1225,19889,864,DANDENONG,50,0
3/65 Ingrams Road,2.0,4.0,-37.696176,145.180123,2.0,20160000.0,47032.0,house,2016.0,SC_051,3083,hospital_075,6615,S_194,2861,19988,3180,RESEARCH,48,0
16 Marquis Street,1.0,3.0,-37.860679,145.078325,1.0,6045000.0,74653.0,house,2009.0,SC_042,2186,hospital_098,687,S_112,1500,19848,301,ASHBURTON,32,0
123A Linacre Road,2.0,3.0,-37.943513,145.016713,2.0,14040000.0,87337.0,house,2016.0,SC_046,1950,hospital_036,1147,S_214,520,19948,1309,HAMPTON,28,0
37 Railway Place,1.0,2.0,-37.746008,144.9631217,1.0,7200000.0,22675.0,house,2013.0,SC_030,1897,hospital_084,991,S_173,468,19965,408,COBURG,28,0
5 Park Lane,1.0,3.0,-37.81466,145.045099,2.0,12038000.0,48514.0,house,2014.0,SC_083,1057,hospital_064,721,S_208,1033,19903,863,KEW,22,0
59 Widford Street,1.0,2.0,-37.70043,144.923752,0.0,3720000.0,17485.0,house,2016.0,SC_010,3578,hospital_184,4942,S_209,620,20032,734,GLENROY,15,0
33 Roseland Grove,2.0,4.0,-37.779198,145.134553,2.0,14586000.0,51279.0,house,2014.0,SC_091,1156,hospital_194,1822,S_188,1271,20042,4602,DONCASTER,31,0
172 Beach Road,3.0,4.0,-37.958022,145.00977,2.0,17000000.0,89268.0,house,2013.0,SC_079,2920,hospital_058,885,S_214,1773,19948,970,SANDRINGHAM,28,0
4 Blair Court,2.0,3.0,-37.776269,145.246626,2.0,6500000.0,61903.0,house,2011.0,SC_022,4090,hospital_164,3593,S_157,2446,19878,3672,WARRANWOOD,50,0
9 Jeffrey Street,2.0,3.0,-37.922006,145.048373,2.0,17940000.0,96309.0,house,2015.0,SC_046,2137,hospital_110,1595,S_107,615,19939,1121,BENTLEIGH,37,0
53 Gillies Street,1.0,3.0,-37.780328,145.017092,2.0,8720000.0,38360.0,house,2014.0,SC_001,2575,hospital_029,1179,S_219,2550,19930,129,FAIRFIELD,18,0
4 Zimmer Court,2.0,3.0,-37.651004,145.037585,1.0,3270000.0,37420.0,house,2013.0,SC_062,4223,hospital_053,1860,S_229,2360,20005,675,EPPING,42,0
2 Answer Close,1.0,3.0,-37.69843674,144.7575684,1.0,2756000.0,12539.0,house,2007.0,SC_048,4095,hospital_057,8534,S_163,684,20000,1493,SYDENHAM,39,0
52 Marlborough Street,1.0,3.0,-37.71827698,144.9688568,2.0,6936000.0,24465.0,house,2008.0,SC_030,2278,hospital_139,2572,S_030,1807,19963,727,FAWKNER,32,0
2B Hunter Street,3.0,3.0,-37.905554,145.057771,2.0,9700000.0,74955.0,house,2013.0,SC_041,2316,hospital_159,2017,S_015,1992,19941,1616,CARNEGIE,35,0
9 LANDARA COURT,2.0,5.0,-37.778099,145.324881,2.0,6474000.0,66762.0,house,2015.0,SC_084,2420,hospital_113,3185,S_168,2191,19877,1324,MOOROOLBARK,54,0
2a Maude Street,3.0,3.0,-37.9013,145.073105,2.0,11760000.0,74953.0,house,2015.0,SC_087,1616,hospital_159,2384,S_167,1615,19918,817,MURRUMBEENA,31,0
15 Cobham Street,2.0,3.0,-37.972033,145.064844,2.0,10200000.0,90049.0,house,2013.0,SC_003,2127,hospital_133,1047,S_011,1081,19866,1083,CHELTENHAM,36,0
3 View Court,3.0,4.0,-37.829651,145.259518,2.0,7380000.0,62838.0,house,2014.0,SC_032,3290,hospital_164,2461,S_139,1618,19871,1323,HEATHMONT,0,1
15 Lynch Street,1.0,2.0,-37.79703,144.904833,1.0,4400000.0,377.0,house,2011.0,SC_011,1910,hospital_003,1481,S_201,728,20025,473,FOOTSCRAY,14,0
22 Bushfield Crescent,1.0,3.0,-37.661332,144.934595,3.0,3366000.0,19367.0,house,2015.0,SC_072,1605,hospital_104,1721,S_153,2186,44817,753,COOLAROO,0,1
22 Cooper Street,2.0,3.0,-37.735053,144.997061,1.0,10200000.0,32312.0,house,2014.0,SC_103,663,hospital_139,1948,S_085,558,20012,505,PRESTON,27,0
24B Munro Street,2.0,3.0,-37.9167712,144.9945078,3.0,7740000.0,86412.0,house,2012.0,SC_046,4606,hospital_156,614,S_009,197,19951,240,BRIGHTON,22,0
63 Collins Street,2.0,4.0,-37.979243,145.059678,3.0,23290000.0,92384.0,house,2015.0,SC_003,2732,hospital_133,655,S_011,353,19865,563,MENTONE,38,0
16 Freame Street,1.0,3.0,-37.817697,144.874701,2.0,4432000.0,2909.0,house,2012.0,SC_033,2652,hospital_056,2915,S_201,2786,19996,1355,YARRAVILLE,15,0
43 Cope Street,1.0,2.0,-37.734337,144.961793,1.0,5680000.0,22808.0,house,2014.0,SC_030,1049,hospital_084,2219,S_172,869,19964,129,COBURG,30,0
3 Jarrah Court,2.0,3.0,-37.713126,144.773691,1.0,5876000.0,12900.0,house,2016.0,SC_107,3361,hospital_057,6380,S_094,1225,20000,1336,DELAHEY,39,0
98 wright st,1.0,3.0,-37.795694,144.829771,1.0,3591000.0,7139.0,house,2010.0,SC_102,1524,hospital_174,2018,S_080,1592,20021,842,SUNSHINE,25,0
2 Belle Vue Avenue,2.0,3.0,-37.821175,145.239568,1.0,4926000.0,61465.0,house,2011.0,SC_032,1331,hospital_105,1159,S_190,1343,19871,908,RINGWOOD,0,1
72 Waverley Road,1.0,3.0,-37.881665,145.098932,3.0,11973000.0,70875.0,house,2013.0,SC_042,810,hospital_166,2053,S_026,1411,19839,1087,CHADSTONE,25,0
1 Biarritz Avenue,3.0,5.0,-37.974255,145.044852,2.0,9500000.0,91105.0,house,2013.0,SC_079,2816,hospital_055,897,S_011,1743,19866,1200,BEAUMARIS,36,0
8 The Creek Approach,3.0,4.0,-37.586976,144.936942,2.0,5850000.0,27824.0,house,2015.0,SC_110,1272,hospital_104,7241,S_178,823,40221,1745,CRAIGIEBURN,0,1
14 Reserve Court,1.0,3.0,-37.700899,144.907881,2.0,7725000.0,16540.0,house,2016.0,SC_010,2355,hospital_184,4615,S_209,1528,20032,916,GLENROY,15,0
17 Lena Grove,1.0,2.0,-37.808112,145.308733,2.0,4288000.0,62610.0,house,2015.0,SC_022,2469,hospital_164,4673,S_224,679,19877,2620,KILSYTH,54,0
16 Ormond Road,2.0,5.0,-37.92142868,145.1128235,2.0,7370000.0,76610.0,house,2008.0,SC_087,4585,hospital_083,674,S_169,715,19915,767,CLAYTON,38,0
53 Ormond Road,3.0,5.0,-37.924309,145.111766,3.0,22610000.0,76907.0,house,2015.0,SC_087,4794,hospital_076,823,S_169,628,19915,771,CLAYTON,38,0
2/324 Balcombe Road,3.0,4.0,-37.978777,145.046854,3.0,9800000.0,89315.0,house,2013.0,SC_079,3338,hospital_055,475,S_011,1401,19866,1509,BEAUMARIS,36,0
15 Chester Street,2.0,4.0,-37.741333,145.343499,2.0,4450000.0,67062.0,house,2012.0,SC_084,3205,hospital_151,1706,S_233,1941,19876,1621,LILYDALE,59,0
338 Yallambie Road,1.0,3.0,-37.727678,145.101666,2.0,5400000.0,43100.0,house,2014.0,SC_017,4276,hospital_075,2537,S_020,2562,19986,2225,YALLAMBIE,40,0
17 Waterdale Road,2.0,4.0,-37.780072,145.040971,2.0,17500000.0,38675.0,house,2015.0,SC_001,1355,hospital_029,1830,S_219,1317,19932,609,IVANHOE,21,0
124 Royal Terrace,2.0,4.0,-37.575532,144.924811,2.0,7200000.0,25270.0,house,2014.0,SC_005,399,hospital_104,8376,S_178,2209,40221,3350,CRAIGIEBURN,0,1
57 Pakington Street,1.0,4.0,-37.80067,145.034712,2.0,20880000.0,48581.0,house,2013.0,SC_083,2205,hospital_064,1492,S_039,657,19904,2320,KEW,20,0
53 Rivett Crescent,1.0,3.0,-37.915168,145.160345,2.0,9685000.0,78184.0,house,2014.0,SC_073,2457,hospital_065,3412,S_148,1158,19914,3210,MULGRAVE,41,0
116 Seabrook Blvd,1.0,4.0,-37.882683,144.761156,2.0,5950000.0,8805.0,house,2014.0,SC_092,3077,hospital_073,7176,S_001,2277,19924,1789,SEABROOK,30,0
33 Packington Street,1.0,3.0,-37.85565948,145.0039673,1.0,7479000.0,83891.0,house,2008.0,SC_066,1304,hospital_132,464,S_115,855,19946,1029,PRAHRAN,22,0
10 Waverley Road,1.0,3.0,-37.88071442,145.0920715,2.0,4624000.0,70473.0,house,2009.0,SC_042,378,hospital_098,1967,S_026,978,19839,713,CHADSTONE,25,0
11 Coppard Street,2.0,3.0,-37.852197,145.115115,1.0,11110000.0,56137.0,house,2016.0,SC_042,3484,hospital_047,1929,S_097,1695,19840,2397,BURWOOD,27,0
15 Hansen Road,1.0,3.0,-37.802967,145.322063,2.0,4725000.0,65144.0,house,2015.0,SC_022,3456,hospital_113,5395,S_224,1034,19877,2198,KILSYTH,54,0
241 Highfield Road,3.0,4.0,-37.847212,145.082106,2.0,16800000.0,55359.0,house,2011.0,SC_099,3310,hospital_089,1553,S_160,1673,19849,504,CAMBERWELL,26,0
36 Powley Parade,1.0,3.0,-37.716178,145.080348,2.0,8380000.0,43745.0,house,2016.0,SC_017,4527,hospital_075,2561,S_020,2156,19984,655,WATSONIA,33,0
6 Dryden Court,2.0,4.0,-37.688359,145.058862,0.0,7667000.0,40925.0,house,2013.0,SC_062,4709,hospital_041,499,S_155,1203,19984,3339,BUNDOORA,33,0
107 Halifax Street,3.0,5.0,-37.91264,145.006558,2.0,27520000.0,85972.0,house,2014.0,SC_046,4090,hospital_156,1321,S_151,723,19952,930,BRIGHTON,20,0
73 Dalton Street,2.0,4.0,-37.724483,145.146884,2.0,10725000.0,47494.0,house,2010.0,SC_051,5768,hospital_075,4205,S_194,1439,19987,1219,ELTHAM,44,0
7 Carew Street,1.0,3.0,-37.94548416,145.0039368,1.0,5895000.0,89640.0,house,2008.0,SC_046,3093,hospital_036,340,S_088,940,19948,542,SANDRINGHAM,28,0
50 Glengarry Avenue,1.0,4.0,-37.844924,145.117325,0.0,11475000.0,56766.0,house,2013.0,SC_037,2915,hospital_047,1453,S_097,1736,19895,2829,BURWOOD,30,0
108 Dendy Street,2.0,3.0,-37.921038,145.004656,2.0,21000000.0,85975.0,house,2015.0,SC_046,3601,hospital_156,1545,S_009,1010,19951,985,BRIGHTON,22,0
70 Bindi Street,2.0,4.0,-37.695333,144.93123,0.0,3285000.0,17629.0,house,2012.0,SC_059,4152,hospital_104,5059,S_209,1347,20031,1354,GLENROY,0,1
62 Buninyong Street,3.0,3.0,-37.82041,144.887955,1.0,8040500.0,3744.0,house,2015.0,SC_033,3688,hospital_056,3040,S_201,2360,19996,536,YARRAVILLE,15,0
1 / 17-19 Hilda Street,1.0,3.0,-37.97315979,145.0755615,2.0,21200000.0,89723.0,house,2008.0,SC_003,1206,hospital_109,1177,S_003,1223,19865,1330,CHELTENHAM,38,0
57 Plumpton Avenue,1.0,3.0,-37.71055222,144.9223633,1.0,5720000.0,17462.0,house,2009.0,SC_082,2998,hospital_184,3847,S_209,526,20032,808,GLENROY,15,0
345 Maroondah Highway,2.0,4.0,-37.807656,145.240846,2.0,11250000.0,61840.0,house,2016.0,SC_032,1200,hospital_105,434,S_190,992,19879,951,RINGWOOD,46,0
40 Lincoln Road,1.0,3.0,-37.752257,144.908912,1.0,3400000.0,14441.0,house,2010.0,SC_082,2055,hospital_184,1158,S_197,871,20037,765,ESSENDON,0,1
35 Bridget Court,3.0,4.0,-37.77966309,145.247467,2.0,9196000.0,61842.0,house,2008.0,SC_022,3806,hospital_164,3208,S_157,2064,19878,3402,WARRANWOOD,50,0
4 William Street,2.0,3.0,-37.901293,145.103662,2.0,10080000.0,76171.0,house,2014.0,SC_087,2411,hospital_166,304,S_026,2311,19916,1088,OAKLEIGH,35,0
60 Highview Drive,1.0,3.0,-37.77289963,145.3106842,1.0,3705000.0,66578.0,house,2009.0,SC_084,1666,hospital_113,4066,S_168,1691,19877,1327,MOOROOLBARK,54,0
94 Glenroy Road,1.0,3.0,-37.70606,144.929028,2.0,6048000.0,17878.0,house,2011.0,SC_030,3471,hospital_184,4552,S_209,442,20032,1053,GLENROY,15,0
32 Thistle Street,1.0,3.0,-37.757448,144.951535,1.0,16575000.0,21056.0,house,2010.0,SC_030,2790,hospital_011,673,S_074,1564,19967,909,BRUNSWICK,23,0
16 Derrick Street,2.0,4.0,-37.806046,145.033777,2.0,21000000.0,47952.0,house,2012.0,SC_083,1613,hospital_064,1311,S_039,253,19904,1732,KEW,20,0
12 Lord Street,1.0,4.0,-37.9111488,145.0513867,1.0,12362000.0,94697.0,house,2013.0,SC_041,3007,hospital_159,1835,S_107,1239,19940,1153,MCKINNON,36,0
8 Darling Street,1.0,2.0,-37.800756,144.890219,0.0,7095000.0,1432.0,house,2015.0,SC_043,2646,hospital_056,919,S_201,685,20024,223,FOOTSCRAY,17,0
46  Eagleview Way,2.0,4.0,-37.573253,144.930628,2.0,4743000.0,26996.0,house,2016.0,SC_005,909,hospital_104,8667,S_178,2328,40221,3371,CRAIGIEBURN,0,1
2 Forest Street,2.0,4.0,-37.796538,144.992271,1.0,11050000.0,28555.0,house,2013.0,SC_008,2607,hospital_178,1662,S_060,964,19975,349,COLLINGWOOD,10,0
38 Partridge Way,2.0,4.0,-37.762153,145.323501,2.0,7980000.0,66309.0,house,2015.0,SC_084,952,hospital_113,2753,S_168,553,19876,2254,MOOROOLBARK,59,0
5 Kennedy Avenue,2.0,3.0,-37.806381,145.22935,3.0,11325000.0,62057.0,house,2014.0,SC_032,710,hospital_105,1318,S_190,569,19902,1058,RINGWOOD,44,0
1 Lemco Walk,2.0,3.0,-37.723743,144.772052,2.0,5550000.0,12000.0,house,2014.0,SC_048,2878,hospital_057,5540,S_094,2414,20001,2006,DELAHEY,36,0
18 Bingin Place,2.0,4.0,-37.590207,144.940854,2.0,3730000.0,25669.0,house,2011.0,SC_110,890,hospital_104,6970,S_178,737,40221,1310,CRAIGIEBURN,0,1
Lot 18 Lewis Avenue,2.0,3.0,-37.7557943,144.7507969,2.0,2080000.0,8729.0,house,2012.0,SC_048,2669,hospital_057,5630,S_156,419,20002,4502,BURNSIDE,33,0
40 Purches Street,1.0,3.0,-37.825189,145.208513,1.0,9810000.0,59962.0,house,2014.0,SC_032,2259,hospital_010,2072,S_040,2310,19901,795,MITCHAM,42,0
25 Healesville Loop,2.0,4.0,-37.595501,144.910879,2.0,6760000.0,26133.0,house,2016.0,SC_016,391,hospital_104,6201,S_178,2046,40221,2946,CRAIGIEBURN,0,1
5 Cherry Grove,1.0,3.0,-37.994542,145.242787,1.0,3360000.0,82241.0,house,2014.0,SC_077,1280,hospital_119,2337,S_195,2293,19888,2944,DOVETON,53,0
66 Leane Drive,3.0,5.0,-37.697055,145.165389,2.0,3575000.0,47427.0,house,2011.0,SC_051,2650,hospital_075,5318,S_194,2100,19987,2401,ELTHAM,44,0
5 Royal Parade,2.0,4.0,-37.999681,145.080352,2.0,11790000.0,93451.0,house,2012.0,SC_003,3268,hospital_001,1204,S_119,1085,19864,815,PARKDALE,40,0
40 Pilgrim Street,1.0,3.0,-37.805331,144.895467,0.0,9534000.0,1001.0,house,2010.0,SC_011,3135,hospital_003,1561,S_201,557,19997,409,SEDDON,14,0
1/67 Queen Street,2.0,2.0,-37.870145,144.836089,1.0,6220000.0,4799.0,house,2014.0,SC_033,4929,hospital_141,4950,S_128,585,19927,498,ALTONA,28,0
12 Leaf Court,1.0,2.0,-37.923316,145.127394,1.0,6480000.0,76545.0,house,2016.0,SC_073,5481,hospital_076,623,S_169,823,19915,621,CLAYTON,38,0
14 Mayne Street,1.0,3.0,-37.954744,145.065714,2.0,8320000.0,90026.0,house,2012.0,SC_079,2251,hospital_082,1008,S_023,1014,19866,1647,CHELTENHAM,36,0
18 Frankston Street,1.0,2.0,-37.724537,144.999536,1.0,5150000.0,34045.0,house,2014.0,SC_103,1688,hospital_139,786,S_085,1431,20011,516,RESERVOIR,29,0
1 Oliver  Court,2.0,4.0,-37.93669128,145.212265,2.0,5220000.0,77334.0,house,2009.0,SC_073,4100,hospital_161,225,S_067,2088,19890,4601,MULGRAVE,48,0
125 Warren Road,1.0,3.0,-37.98940277,145.0931549,0.0,3864000.0,92667.0,house,2009.0,SC_003,2065,hospital_001,1787,S_003,1522,19864,1531,PARKDALE,40,0
29 Poulter Crescent,3.0,5.0,-37.94558,145.099323,2.0,5940000.0,77188.0,house,2009.0,SC_003,2983,hospital_109,2868,S_170,2554,19915,2979,CLARINDA,38,0
6 Bridges Avenue,1.0,3.0,-37.789002,145.321957,1.0,2304000.0,66537.0,house,2008.0,SC_084,3506,hospital_113,4170,S_224,1783,19877,964,MOOROOLBARK,54,0
134 Greenwood Drive,1.0,3.0,-37.705511,145.062966,2.0,8670000.0,39640.0,house,2015.0,SC_047,4667,hospital_037,651,S_155,1041,19984,1931,BUNDOORA,33,0
115 BLOOMFIELD RD,1.0,3.0,-37.98416901,145.1768189,1.0,5031000.0,79577.0,house,2009.0,SC_057,1000,hospital_096,1170,S_079,1062,19889,1454,KEYSBOROUGH,50,0
10 Thackeray Court,1.0,3.0,-37.795872,145.295317,2.0,7995000.0,63357.0,house,2013.0,SC_022,1134,hospital_164,3736,S_055,1182,19878,1295,CROYDON,50,0
24 Duff Parade,2.0,4.0,-37.736639,145.084248,3.0,12150000.0,41914.0,house,2014.0,SC_017,2539,hospital_066,2864,S_100,2867,19936,1738,VIEWBANK,27,0
49 Robb Street,1.0,4.0,-37.759589,144.910329,3.0,20150000.0,14532.0,house,2014.0,SC_085,2405,hospital_128,905,S_025,1332,20037,652,ESSENDON,0,1
24 Vinter Avenue,1.0,3.0,-37.806072,145.274986,2.0,31200000.0,64021.0,house,2012.0,SC_022,1054,hospital_164,1716,S_055,965,19878,1282,CROYDON,50,0
34 Rockbeare Grove,2.0,4.0,-37.774356,145.03703,2.0,22590000.0,38850.0,house,2015.0,SC_001,830,hospital_039,1341,S_219,795,19932,144,IVANHOE,21,0
5 Para Street,2.0,3.0,-37.802495,145.068602,2.0,27840000.0,49575.0,house,2015.0,SC_099,2603,hospital_064,1913,S_137,1100,19892,2604,BALWYN,26,0
1A Tamar Street,1.0,1.0,-37.699029,145.043349,1.0,1242000.0,39917.0,house,2016.0,SC_047,4546,hospital_037,1264,S_155,1014,20008,2809,BUNDOORA,36,0
225A Highfield Road,2.0,4.0,-37.845989,145.082232,2.0,20550000.0,55317.0,house,2015.0,SC_099,3214,hospital_089,1648,S_160,1572,19850,627,CAMBERWELL,31,0
13 Nokes Court,3.0,4.0,-37.719537,145.118696,3.0,13845000.0,45816.0,house,2015.0,SC_009,5648,hospital_075,1961,S_210,2315,19986,533,MONTMORENCY,40,0
53 Gordon Street,1.0,3.0,-37.836119,144.86693,3.0,9250000.0,4539.0,house,2016.0,SC_033,2061,hospital_141,3639,S_056,1802,19994,1639,NEWPORT,20,0
233 Hotham Street,2.0,4.0,-37.8809159,144.9972161,2.0,7040000.0,85422.0,house,2012.0,SC_015,1988,hospital_116,1182,S_133,955,19954,535,RIPPONLEA,16,0
6 Furneaux Grove,2.0,4.0,-37.77876663,145.0852661,2.0,6188000.0,50325.0,house,2009.0,SC_009,1572,hospital_194,2703,S_154,1461,19934,3233,BULLEEN,25,0
7 Myoora Drive,2.0,3.0,-37.777869,145.316443,2.0,3176000.0,66656.0,house,2013.0,SC_084,2206,hospital_113,3809,S_168,2103,19877,844,MOOROOLBARK,54,0
8 Norfolk Avenue,1.0,2.0,-37.82773,145.225851,1.0,6800000.0,62318.0,house,2011.0,SC_032,1687,hospital_105,2388,S_040,1774,19902,1346,RINGWOOD,44,0
8 Bonanza Road,1.0,3.0,-37.980451,145.051242,2.0,11609000.0,91822.0,house,2013.0,SC_003,3477,hospital_055,88,S_011,989,19865,1231,BEAUMARIS,38,0
38 Grosvenor Street,2.0,4.0,-37.909808,144.990733,2.0,28800000.0,86671.0,house,2011.0,SC_015,4661,hospital_198,132,S_150,477,19951,768,BRIGHTON,22,0
23 Mindoro Crescent,1.0,3.0,-37.663452,145.033007,2.0,4404000.0,36305.0,house,2012.0,SC_062,4808,hospital_053,1966,S_229,1212,20005,1257,LALOR,42,0
14 Ellen Court,2.0,4.0,-37.699101,145.118162,3.0,9300000.0,44265.0,house,2014.0,SC_051,4628,hospital_075,1273,S_210,1443,19985,1026,GREENSBOROUGH,37,0
13 Scarlet Drive,1.0,3.0,-37.981817,145.234932,1.0,3110000.0,81761.0,house,2014.0,SC_112,1839,hospital_119,1448,S_184,1717,19888,2390,DOVETON,53,0
1 Longacres Road,2.0,3.0,-37.72857666,145.090622,2.0,4740000.0,42729.0,house,2009.0,SC_017,3597,hospital_075,2935,S_020,2785,19983,1912,YALLAMBIE,30,0
2 Grafton Street,2.0,4.0,-37.883476,145.00865,2.0,23040000.0,85348.0,house,2010.0,SC_015,2955,hospital_079,235,S_193,456,19954,695,ELSTERNWICK,16,0
9 Clyde STREET,1.0,3.0,-37.768689,144.899004,0.0,8940000.0,11625.0,house,2010.0,SC_085,1001,hospital_068,953,S_049,995,20038,1804,MARIBYRNONG,28,0
176 Williams Road,2.0,3.0,-37.84741,145.003582,2.0,12500000.0,67899.0,house,2014.0,SC_024,819,hospital_097,538,S_115,164,19947,338,TOORAK,20,0
41 Christmas Street,2.0,3.0,-37.766041,145.009485,1.0,15691000.0,30069.0,house,2013.0,SC_001,2850,hospital_035,377,S_105,1744,20015,1114,NORTHCOTE,21,0
23 Suzanne Street,1.0,3.0,-37.971123,145.215302,2.0,5700000.0,81040.0,house,2012.0,SC_112,1777,hospital_048,216,S_183,1310,19888,2154,DANDENONG,53,0
42 Liverpool Drive,2.0,4.0,-37.988594,145.154718,3.0,11220000.0,80266.0,house,2016.0,SC_057,1696,hospital_096,1535,S_079,1634,19890,3074,KEYSBOROUGH,48,0
7 Cooinda Close,2.0,4.0,-37.74955,144.751641,2.0,7540000.0,8618.0,house,2010.0,SC_048,2050,hospital_057,5664,S_156,436,20002,4292,BURNSIDE,33,0
3 Panorama Rise,2.0,3.0,-37.757708,145.370712,2.0,7514000.0,67329.0,house,2010.0,SC_084,4997,hospital_151,1366,S_233,1823,19876,2039,LILYDALE,59,0
3 Penn Court,1.0,3.0,-37.702174,144.967038,2.0,9680000.0,24295.0,house,2016.0,SC_030,3680,hospital_139,3224,S_161,1605,19961,738,FAWKNER,35,0
34 Alice Street,1.0,4.0,-37.741385,144.957697,1.0,14160000.0,22630.0,house,2016.0,SC_030,1201,hospital_084,1416,S_172,663,19965,507,COBURG,28,0
18 Epsom Avenue,2.0,4.0,-37.644544,145.047708,2.0,6240000.0,36948.0,house,2013.0,SC_062,3424,hospital_053,2860,S_083,2418,20005,1778,EPPING,42,0
7 Llaneast Street,2.0,3.0,-37.861566,145.027406,2.0,27160000.0,68635.0,house,2016.0,SC_023,2120,hospital_092,277,S_013,193,19944,547,ARMADALE,19,0
78 Oak Street,3.0,4.0,-37.984525,145.04176,2.0,24000000.0,91816.0,house,2016.0,SC_079,3940,hospital_055,1035,S_011,1843,19865,2074,BEAUMARIS,38,0
59 Tallow Wood Drive,2.0,4.0,-37.697714,145.127894,2.0,7200000.0,45306.0,house,2013.0,SC_051,3876,hospital_075,2108,S_051,1589,19985,1864,GREENSBOROUGH,37,0
6 Davies Street,1.0,2.0,-37.750897,144.994434,1.0,7515000.0,33007.0,house,2015.0,SC_103,1422,hospital_035,1783,S_105,809,20014,588,PRESTON,23,0
1/30 North Road,1.0,2.0,-37.721715,145.022838,1.0,7456000.0,33445.0,house,2016.0,SC_047,1986,hospital_025,1866,S_225,628,20010,1494,RESERVOIR,32,0
42 Sheffield Street,1.0,2.0,-37.7469368,144.9694824,1.0,7667000.0,22801.0,house,2009.0,SC_030,2349,hospital_144,1081,S_173,565,19965,744,COBURG,28,0
10 Cowper Street,2.0,4.0,-37.954731,145.007086,3.0,27680000.0,89102.0,house,2014.0,SC_079,3047,hospital_058,1278,S_214,1679,19948,537,SANDRINGHAM,28,0
31 McCracken Street,1.0,2.0,-37.790918,144.928048,1.0,6940000.0,10398.0,house,2011.0,SC_011,1414,hospital_114,457,S_086,416,20041,385,KENSINGTON,20,0
31 McNamara Mews,2.0,2.0,-37.795711,144.918971,1.0,8540000.0,10399.0,house,2015.0,SC_011,1504,hospital_114,1007,S_086,1231,20026,712,KENSINGTON,10,0
nan,,,,,,,,nan,,SC_001,0,hospital_001,0,S_001,0,15351,0,,50,0
66 Beaumaris Parade,1.0,3.0,-37.949757,145.03628,2.0,11250000.0,88981.0,house,2013.0,SC_079,426,hospital_110,1859,S_069,426,19872,512,HIGHETT,39,0
3 Montalto Avenue,3.0,4.0,-37.842945,145.012759,2.0,4560000.0,68041.0,house,2013.0,SC_038,476,hospital_132,1289,S_102,491,19946,877,TOORAK,22,0
2/9 Hutchinson Street (Albion),3.0,3.0,-37.782327,144.817791,1.0,6885000.0,6403.0,house,2014.0,SC_102,1388,hospital_174,1395,S_080,1348,20004,800,ALBION,28,0
21 Newman Street,1.0,3.0,-37.757009,144.986778,1.0,10439000.0,30941.0,house,2010.0,SC_103,2354,hospital_144,1319,S_105,1623,20014,1060,THORNBURY,23,0
13 Acheron Avenue,1.0,3.0,-37.722323,145.01651,0.0,5720000.0,33754.0,house,2015.0,SC_047,2177,hospital_139,1708,S_225,1113,20010,1033,RESERVOIR,32,0
